REGION,COUNTRY,PNET ID,Partner Tier,GSI (Y/N),High Touch (Y/N),Veritas Partners,Stakeholder type,"Areas of Support
",Activity type,"Activity 
Date
DD/MM/YYYY",Notes category,Notes (free text)
Greater China,China,66004,Gold,No,Y,Beijing Teamsun Technology Co Ltd,Partner,VPDF Planning,Call/Chat Messaging,9/7/2021,General,Discuss with partner to change marketing plan for customer event due to COVID
Greater China,China,3417735,Gold,No,Y,"Shanghai Linkwit InformationTechnologyCo., Ltd",Partner,VPDF Planning,Call/Chat Messaging,9/7/2021,General,Discuss with partner to change marketing plan for customer event due to COVID
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,PRM related activities,Call/Chat Messaging,9/7/2021,General,Liaise with Anrui agency to publish sales play webinar invite
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,Regional Reporting,Call/Chat Messaging,9/7/2021,General,Send out weekly report
Greater China,China,26547723,Gold,No,N,"Shanghai Cloudway Information Technology Co.,Ltd",Veritas Channel Ops,PRM related activities,Call/Chat Messaging,9/7/2021,General,Liaise with Jessica to replan partner customer event
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,PRM related activities,Call/Chat Messaging,9/7/2021,Escalations,Escalate Daisy's demo appliance quotation request
Greater China,Macao,36521366,Gold,No,Y,VASTCOM TECHNOLOGY LTD,Partner,PRM related activities,Emails,9/7/2021,General,Confirm on partner's submitted Claim ID 510887
Greater China,China,17507699,Platinum,No,Y,Beijing uniwise technology Co.Ltd,Partner,Non Marketing,Emails,9/7/2021,General,Inform partner to issue fapiao
Greater China,China,50751,Platinum,No,Y,Systex Rainbow Tech Inc,Partner,Non Marketing,Emails,9/7/2021,General,Inform partner to issue fapiao
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,PRM related activities,Emails,9/8/2021,General,Share FY22Q2 workshop and ABM event list
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,PRM related activities,Emails,9/8/2021,General,Request PSM to update OR tagging
HQ,0,0,0,0,N,Veritas APJ,Veritas Channel Ops,Marketing Campaigns,Call/Chat Messaging,9/8/2021,General,"Chase DPP, BE Ransomware asset from Varun"
Greater China,China,17507699,Platinum,No,Y,Beijing uniwise technology Co.Ltd,Partner,Non Marketing,Emails,9/8/2021,General,Approve partner issued fapiao
Greater China,China,50751,Platinum,No,Y,Systex Rainbow Tech Inc,Partner,Non Marketing,Emails,9/8/2021,General,Approve partner issued fapiao
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,Regional Reporting,Webex/MS Teams,9/9/2021,General,Call with Cherise and Alice to align on ROI reporting
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,Marketing Campaigns,Webex/MS Teams,9/9/2021,General,Call with agency Anrui to discuss plan for asset development
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,Marketing Campaigns,Emails,9/9/2021,General,Liaise with Chris on BE asset translation
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,PRM related activities,Emails,9/10/2021,General,Share Daisy appliance images and illustrations
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,PRM related activities,Call/Chat Messaging,9/10/2021,General,Provide FY22Q1 VPDF plan update to Xuxin
Greater China,China,17507699,Platinum,No,Y,Beijing uniwise technology Co.Ltd,Veritas Channel Ops,PRM related activities,Emails,9/10/2021,Escalations,Escalate claim submission issue for Activity ID 413390 
Greater China,China,50751,Platinum,No,Y,Systex Rainbow Tech Inc,Veritas Channel Ops,PRM related activities,Emails,9/10/2021,Escalations,Escalate claim submission issue for Activity ID 412812
Greater China,China,15245,Platinum,No,Y,"Beijing Com&Lan Tech. Corp., Ltd",Partner,PRM related activities,Call/Chat Messaging,9/10/2021,General,Follow up partner to submit expiring claims
Greater China,China,66004,Gold,No,Y,Beijing Teamsun Technology Co Ltd,Partner,PRM related activities,Call/Chat Messaging,9/10/2021,General,Follow up partner to submit expiring claims
Greater China,China,30807687,Platinum,No,Y,BEYONDWINET INFORMATION TECHNOLOGY,Partner,PRM related activities,Call/Chat Messaging,9/10/2021,General,Follow up partner to submit expiring claims
Greater China,China,17507699,Platinum,No,Y,Beijing uniwise technology Co.Ltd,Veritas Channel Ops,PRM related activities,Emails,9/13/2021,Escalations,Escalate claim submission issue for Activity ID 413390 
Greater China,China,50751,Platinum,No,Y,Systex Rainbow Tech Inc,Veritas Channel Ops,PRM related activities,Emails,9/13/2021,Escalations,Escalate claim submission issue for Activity ID 412812
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,PRM related activities,Call/Chat Messaging,9/13/2021,General,Liaise with Alpha on BE Technical Bootcamp eDM 
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,PRM related activities,Call/Chat Messaging,9/13/2021,General,Liaise with Anrui to develop customer reference flyer
Greater China,China,30807687,Platinum,No,Y,BEYONDWINET INFORMATION TECHNOLOGY,Partner,PRM related activities,Call/Chat Messaging,9/13/2021,General,Liaise with partner on Activity ID 413887 status
Greater China,China,15245,Platinum,No,Y,"Beijing Com&Lan Tech. Corp., Ltd",Partner,PRM related activities,Call/Chat Messaging,9/13/2021,General,Remind partner to submit claim
Greater China,China,65999,Distribution Partner,No,Y,"VSTECS (SHANGHAI) TECHNOLOGY CO., LTD",Partner,PRM related activities,Call/Chat Messaging,9/13/2021,General,Remind partner to submit claim
Greater China,China,3417735,Gold,No,Y,"Shanghai Linkwit InformationTechnologyCo., Ltd",Partner,PRM related activities,Call/Chat Messaging,9/13/2021,General,Remind partner to submit claim
Greater China,China,26547723,Gold,No,N,"Shanghai Cloudway Information Technology Co.,Ltd",Partner,PRM related activities,Call/Chat Messaging,9/13/2021,General,Remind partner to submit claim
Greater China,China,36522337,Distribution Partner,No,Y,Beijing Digital China Limited,Partner,PRM related activities,Call/Chat Messaging,9/13/2021,General,Remind partner to submit claim
Greater China,China,3417735,Gold,No,Y,"Shanghai Linkwit InformationTechnologyCo., Ltd",Veritas Channel Ops,PRM related activities,Call/Chat Messaging,9/13/2021,General,Help extend activity end date for Activity ID 413516
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,Regional Reporting,Emails,9/14/2021,General,Remind PSM to revert OR tagging report
Greater China,China,72183,Platinum,No,Y,ZheJiang University Innvotion TuLing Information Technology Co Ltd,Partner,Non Marketing,Call/Chat Messaging,9/14/2021,General,Liaise with partner on Activity ID 413353 expired claim
Greater China,China,17507699,Platinum,No,Y,Beijing uniwise technology Co.Ltd,Partner,Non Marketing,Call/Chat Messaging,9/14/2021,Escalations,Update partner on claim submission issue for Activity ID 413390 
Greater China,China,50751,Platinum,No,Y,Systex Rainbow Tech Inc,Partner,Non Marketing,Call/Chat Messaging,9/14/2021,Escalations,Update partner on claim submission issue for Activity ID 412812
Greater China,China,30807687,Platinum,No,Y,BEYONDWINET INFORMATION TECHNOLOGY,Partner,Non Marketing,Call/Chat Messaging,9/14/2021,General,Update partner on Activity ID 413887 activity start date change
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,Regional Reporting,Emails,9/14/2021,General,Send out weekly report
Greater China,China,72183,Platinum,No,Y,Zhejiang University Innvotion TuLing Information Technology Co Ltd,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,China,4027717,Gold,No,Y,"Shanghai Zhulu Information Technology Co., Ltd.",Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,Hong Kong,18582,Distribution Partner,No,Y,ACW Distribution (HK) Ltd,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,Hong Kong,69554,Distribution Partner,No,Y,Systex Information (HK) Ltd.,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,Taiwan,67941,Platinum,No,Y,GENESIS TECHNOLOGY INC,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,China,36502365,Gold,No,N,"BEIJING NEW ERA INFORMATION TECHNOLOGY CO., LTD",Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,Taiwan,53576,Distribution Partner,No,Y,ZERO ONE TECHNOLOGY CO LTD,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,Taiwan,36520906,Registered,No,N,馳昇資訊有限公司,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,Taiwan,25534,Platinum,No,Y,SYSTEX CORPORATION,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,Hong Kong,3587691,Registered,No,N,Ever Growth Engineering & Technology Ltd.,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,China,19536,Platinum,No,Y,Shanghai Nanyang Wanbang Software Tech. Co Ltd,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,Macao,26807,Registered,No,N,Netcraft Information Technology (Macau),Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,Hong Kong,68015,Gold,No,Y,Eastech Systems Ltd.,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,China,66059,Platinum,No,Y,ECCOM Network Storage System Ltd.,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,China,36532126,Registered,No,N,"Beijing Hongda Hengye Technology Co.,Ltd",Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,China,36522337,Distribution Partner,No,Y,Beijing Digital China Limited,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,China,36528579,Registered,No,N,"Shandong Yunchuang Information Network Technology Co., Ltd.",Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,China,22147689,Registered,No,N,"Shenzhen Skybility Software Co.,Ltd.",Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,China,37563,Gold,No,Y,Systex Group(China)Ltd.,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,Taiwan,6759,Silver,No,N,Jetwell Computer Co Ltd,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,Macao,36521366,Gold,No,Y,VASTCOM TECHNOLOGY LTD,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,Taiwan,36534571,Distribution Partner,No,Y,Dawning Technology Inc.,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,China,30807687,Platinum,No,Y,BEYONDWINET INFORMATION TECHNOLOGY,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,China,9697697,Silver,No,N,"Guangxi Nanning Tongbo Technology Co.,Ltd",Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,Hong Kong,36527719,Gold,No,N,China Telecom Global,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,China,19538,Gold,No,Y,Technical Associates Inc.,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,Taiwan,36528306,Registered,No,N,JETIT Corporation,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,China,26547723,Gold,No,N,"Shanghai Cloudway Information Technology Co.,Ltd",Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,China,31627735,Gold,No,N,JiNan RunNuo Information technology co. LTD,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
#N/A,#N/A,#N/A,#N/A,#N/A,N,中国邮电器材华东公司,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
#N/A,#N/A,#N/A,#N/A,#N/A,N,comlink,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
#N/A,#N/A,#N/A,#N/A,#N/A,N,中山万佳计算机有限公司,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
#N/A,#N/A,#N/A,#N/A,#N/A,N,福州世纪鼎辉信息科技有限责任公司,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
#N/A,#N/A,#N/A,#N/A,#N/A,N,才略,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
#N/A,#N/A,#N/A,#N/A,#N/A,N,神头,Partner,Partner Engagement,Webex/MS Teams,9/15/2021,General,Supercharge and Sales Play Webinar
Greater China,China,50751,Platinum,No,Y,Systex Rainbow Tech Inc,Veritas Channel Ops,PRM related activities,Call/Chat Messaging,9/17/2021,General,Liaise with PSM on partner submitted FY22Q1 activity
Greater China,China,17507699,Platinum,No,Y,Beijing uniwise technology Co.Ltd,Veritas Channel Ops,PRM related activities,Call/Chat Messaging,9/17/2021,General,Liaise with PSM on partner submitted FY22Q1 activity
Greater China,China,3417735,Gold,No,Y,"Shanghai Linkwit InformationTechnologyCo., Ltd",Veritas Channel Ops,PRM related activities,Call/Chat Messaging,9/17/2021,General,Liaise with PSM on partner submitted FY21Q4 activity last claimable date extension
Greater China,China,72183,Platinum,No,Y,ZheJiang University Innvotion TuLing Information Technology Co Ltd,Partner,PRM related activities,Call/Chat Messaging,9/17/2021,General,Update partner on expired claim status
Greater China,Hong Kong,18582,Distribution Partner,No,Y,ACW Distribution (HK) Ltd,Partner,Marketing Campaigns,Emails,9/17/2021,General,Confirm with partner OneDrive marketing assets access
Greater China,China,19536,Platinum,No,Y,Shanghai Nanyang Wanbang Software Tech. Co Ltd,Partner,Non Marketing,Emails,9/17/2021,General,Approve partner issued fapiao
Greater China,China,17507699,Platinum,No,Y,Beijing uniwise technology Co.Ltd,Partner,Non Marketing,Emails,9/17/2021,General,Inform partner to issue fapiao
Greater China,China,19536,Platinum,No,Y,Shanghai Nanyang Wanbang Software Tech. Co Ltd,Partner,Non Marketing,Emails,9/17/2021,General,Inform partner to issue fapiao
Greater China,Taiwan,53576,Distribution Partner,No,Y,ZERO ONE TECHNOLOGY CO LTD,Veritas Channel Ops,PRM related activities,Emails,9/17/2021,General,Request SPIFF approval email from Alfred
Greater China,China,36522337,Distribution Partner,No,Y,Beijing Digital China Limited,Veritas Channel Ops,PRM related activities,Emails,9/17/2021,Escalations,Help chase demo intake form approval from APJ
Greater China,China,17507699,Platinum,No,Y,Beijing uniwise technology Co.Ltd,Partner,Non Marketing,Emails,9/20/2021,General,Approve partner issued fapiao
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,Regional Reporting,Emails,9/20/2021,General,Send out sales play webinar report
Greater China,0,0,0,0,N,Veritas GCR,Veritas Channel Ops,Regional Reporting,Emails,9/21/2021,General,Send weekly report
Greater China,Taiwan,53576,Distribution Partner,No,Y,ZERO ONE TECHNOLOGY CO LTD,Veritas Channel Ops,PRM related activities,Emails,9/22/2021,General,Request SPIFF approval email from Alfred
Greater China,China,72183,Platinum,No,Y,ZheJiang University Innvotion TuLing Information Technology Co Ltd,Partner,Non Marketing,Call/Chat Messaging,9/22/2021,General,Clarify partner question on invoice preparation
Greater China,China,17507699,Platinum,No,Y,Beijing uniwise technology Co.Ltd,Veritas Channel Ops,PRM related activities,Emails,9/22/2021,General,Request reschedule Activity End date to an earlier date
Greater China,China,17507699,Platinum,No,Y,Beijing uniwise technology Co.Ltd,Partner,Non Marketing,Emails,9/23/2021,General,Inform partner issue fapiao
Greater China,China,19536,Platinum,No,Y,Shanghai Nanyang Wanbang Software Tech. Co Ltd,Partner,Non Marketing,Emails,9/23/2021,General,Inform partner issue fapiao
Greater China,China,31627735,Gold,No,N,JiNan RunNuo Information technology co. LTD,Partner,Non Marketing,Emails,9/23/2021,General,Inform partner issue fapiao
Greater China,China,30807687,Platinum,No,Y,BEYONDWINET INFORMATION TECHNOLOGY,Partner,Non Marketing,Emails,9/23/2021,General,Inform partner issue fapiao
Greater China,China,19729,Gold,No,Y,"Beijing Sinoage Technology Development Co., Ltd.",Partner,Non Marketing,Emails,9/23/2021,General,Inform partner issue fapiao
